Year	Page	Abstract
2015	4	Inactivation of EYA4 in sporadic lung cancer and its association with DNA repair
2015	4	Identity-By-Descent detection among over 850,000 present-day Americans in the AncestryDNA cohort
2015	4	Estimation of Cell Type Specific DNA Methylation Effects using Whole Blood Methylation Data
2015	4	IBD estimation, segmental sharing detection, and pedigree reconstruction in non-human primates
2015	5	Primate Research Center
2015	5	A comparison of polygenic contribution to Autism Spectrum Disorder for Common, Rare and Copy Number Variants
2015	5	Mixed models for time-to-event outcomes with large-scale population cohorts and genome-wide data
2015	6	Latino does not equal Latino: Major components of Native American Ancestry and Mortality due to Gallbladder Cancer in Chile
2015	6	Lung Cancer Environmental Exposure Network
2015	6	Alternative study designs identify genes associated with variation in lung function among patients with cystic fibrosis
2015	7	Association to CFTR (p<10–36at rs10229820, λ<1.01 for both HIGH and LOW)
2015	7	The distribution of ABCA4 variants in Stargardt disease from the ProgStar studies
2015	7	Comparison of Illumina Inﬁnium 450K Methylation Bead-Chip preprocessing methods in an Epigenome Wide Association Study
2015	8	Extension of a rare variant sharing exact test to sharing patterns involving a subset of affected relatives
2015	8	Prostate Cancer in African American Men
2015	8	Detecting patient subgroups using reduced set of disease-related markers with iterative pruning Principal Component Analysis (ipPCA)
2015	9	Whole exome sequencing and linkage analysis of patients with pulmonary nontuberculous mycobacterial infection
2015	9	GMMAT: logistic mixed models to control for population stratiﬁcation and relatedness in genetic association studies with binary traits
2015	9	Association Analysis of Longitudinal Genetic Data
2015	10	Rare Variant Association Tests for Longitudinal Family Studies
2015	10	Estimating penetrance in the context of competing mortality: Application to Familial Pancreatic cancer
2015	10	Examination of established cancer risk variants in putatively high-risk pancreatic cancer patients: A PACGENE study
2015	11	Individuals from pancreatic cancer families are at increased risks, not only of pancreatic cancer, but also of breast, ovarian and colon cancer
2015	11	A Comparison Study of Fixed and Mixed Effect Models for Gene Level Association Studies of Complex Traits
2015	12	metaCCA: Summary statistics-based multivariate meta-analysis of genome-wide association studies using canonical correlation analysis
2015	12	Estimating clinical outcomes and classifying CFTR variants of unknown significance in children with a positive newborn screening for Cystic Fibrosis
2015	12	Methodology for the analysis of multi-ethnic genome-wide association studies
2015	13	An exploration of known type 2 diabetes susceptibility variants: informative heterogeneity revisited
2015	13	Regional IBD Analysis (RIA): a new method for linkage analysis in extended pedigrees using genome-wide SNP data
2015	14	RIA successfully detected the linkage signals with significant reduction in computational time
2015	14	Immunochip analysis identifies amino acid residues in five separate HLA genes driving the association between the MHC and primary biliary cirrhosis
2015	14	Comparison of Haplotype-based Statistical Tests for Disease Association with Rare and Common Variants
2015	14	Characterizing an inverse axis between orthogonal sources of genetic risk
2015	15	Polygenic risk scores (PRS) calculated using the best linear unbiased prediction method for the estimation of random effects drawn from previously published genetic relationship matrices and copy number variation (CNV) data in multiple psychiatric phenotypes including Tourette Syndrome (TS), obsessive-compulsive disorder (OCD), and autism spectrum disorders (ASDs).
2015	15	Admixture analyses of phenotypes related to the metabolic syndrome in a Brazilian population.
2015	15	Identification of Gene-Environment Interactions in Venous Thromboembolism (VTE) using time to event is more effective than using case-control approach.
2015	15	Leveraging gene regulatory data in hypothesis-driven GWAS: The importance of shared tissue specificity.
2015	16	regulatory information into GWAS via a hypothesis-driven
2015	16	An extension of Conditional Inference Forest methodology for predictive biomarkers and personalized medicine applications
2015	16	Different Genomic Subsets and Cell Types Contribute to the Polygenicity and Heritability for Coronary Artery Disease
2015	17	Enriched in histone modification regions in specific cell types
2015	17	Differential expression of transcript isoforms in schizophrenia
2015	17	Characterisation of the metabolic impact of rare genetic variation within APOC3: Proton NMR based analysis of rare variant gene effects
2015	18	Examining the causal effect of Vitamin D on childhood caries: A Mendelian Randomization study
2015	18	A Framework for the Behavior of Rare Variant Tests in the Presence of Large Numbers of Variants
2015	18	MVtest: a method to flexibly model the genetic determinants of trait variability
2015	19	Investigating Imprinting As A Mechanism For The Development Of Asthma and related phenotypes In Two Canadian Birth Cohorts
2015	19	Two-Phase Designs for Joint Quantitative-Trait-Dependent and tag-SNP-Dependent Sampling
2015	19	Meta-analysis of Complex Diseases at Gene Level by Functional Regression Models
2015	20	Relationship of genetic data to quantitative or dichotomous traits adjusting for covariates by using functional data analysis techniques
2015	20	A novel gene-based analysis method based on MB-MDR
2015	20	A hierarchical model for differential isoform analysis with application to ovarian cancer
2015	21	A novel hierarchical differential isoform analyses to pairwise differential gene expression analyses
2015	21	Kernel-based Pathway Meta-Analysis in ILCCO / TRICL Genome-wide Association Studies
2015	21	A Methods Comparison: In silico prioritization of genetic risk variants using functional genomic information
2015	22	performed best for prioritizing variants using data from a large schizophrenia meta-analysis by the Psychiatric Genomics Consortium
2015	22	Mendelian Randomization study of adiposity-related traits and risk of breast, ovarian, prostate, lung and colorectal cancer
2015	22	Replication effort for common variants associated with carotid intima media thickness within four independent samples
2015	23	region centered on the four lead SNPs.Our meta-analysis
2015	23	A functional polymorphism in miRNA-1229 inﬂuences the risk of Alzheimer’s disease
2015	23	Genotyping of Trichomonas vaginalis in symptomatic women in Shahrekord city (southwestern Iran), 2011
2015	23	A Multi-Ethnic Genotyping Array for the Next Generation of Association Studies
2015	24	The PAGE Study
2015	24	How low can you go: cohort-wide 1 ×whole genome se-
2015	24	quencing in a Greek isolate reveals multiple quantitative trait
2015	24	Meta-analysis of summary statistics from quantitative trait
2015	24	association studies with unknown sample overlap
2015	25	Targeted genomic screening in the general adult population
2015	25	Whole exome sequencing in high-risk chronic lymphocytic leukemia families: do rare germline variants in somatically altered genes or GWAS genes contribute to susceptibility?
2015	25	Gene discovery obstacles in familial melanoma, a complex disease
2015	26	Evolutionarily Derived Networks to Inform Disease Pathways
2015	26	A general approach for combining diverse rare variant association tests provides improved robustness across a wider range of genetic architecture
2015	26	Epistasis associated to inflammatory bowel disease (IBD) in humans
2015	27	Gene-gene interactions underlie biochemical pathways and have been well demonstrated in model organisms. Very few examples exist on replicated epistasis in humans.
2015	27	Variations in TPH2 gene are associated with the Metabolic Syndrome and Obesity in the HeartSCORE study.
2015	27	Large-scale phenome-wide scan in twins using electronic health records.
2015	28	Incorporating between-pedigree co-ancestry in variance-components linkage analysis
2015	28	r2VIM: A variable selection method for identifying complex genetic models associated with human traits
2015	28	Large scale genome-wide association study for birth weight identifies 13 novel loci and reveals genetic links with a variety of adult metabolic and anthropometric traits
2015	29	Lower birth weight and adult metabolic diseases: novel loci and genetic overlap
2015	29	Increased power for detection of parent-of-origin effects via haplotype estimation
2015	29	Integrative analysis of sequencing and array genotype data for discovering disease associations with rare mutations
2015	30	Phylogenetic analysis of mitochondrial genomes with n-grams
2015	30	An ensemble distance measure of Natural Vector and k-mer methods for the phylogenetic analysis of multiple-segmented viruses
2015	30	Identifying rare genetic variants associated with risk and severity of airflow limitation
2015	30	Turning Publicly Available Gene Expression Data into Discoveries Using Gene Set Context Analysis
2015	31	Genetic Effect and Association Test for Covariance Heterogeneity in Multiple Trait Comorbidity
2015	31	A powerful allele based test for rare markers in case-control association studies
2015	31	Genome-Wide Association Study of Postmenopausal weight change: The Women’s Health Initiative Study
2015	32	Signiﬁcant (GWS) (p <5×10–8) for the AA participants, one locus near KANK1 reached GWS for WTc in HL individuals.
2015	32	MARV: A novel method and software tool for genome-wide multi-phenotype analysis of rare variants
2015	32	Genetic Epidemiology Survey in Pakistan-A Case Report
2015	32	A Highly Adaptive Test for Geneor Pathway-Multivariate Trait Association with Application to Neuroimaging Data
2015	33	Neurodegenerative and psychiatric diseases like Alzheimer’s
2015	33	X chromosome-wide analysis identifies DNA methylation sites influenced by cigarette smoking
2015	33	Do little interactions get lost in dark random forests?
2015	33	A Poisson Regression Approach for Association Mapping of Count Phenotypes
2015	34	Unfolding heterogeneity of complex traits has strong potential for advancing GWAS
2015	34	Computationally Efficient Solutions for Functionalizing Common Variants in Three-Dimensional Models
2015	34	Novel Application of Beta-binomial Models to Assess X Chromosome Inactivation Patterns in RNA-Seq Expression of Ovarian Tumors
2015	35	A practical guide to study design, sample size requirements and statistical analysis methods for rare variant complex trait association studies
2015	35	Statistical analysis of RNA-seq data at scale
2015	35	Modified Random Forest Algorithm to Identify gene-gene Interaction in Case-Parent Trios Studies of Oral Cleft
2015	36	The variation of DNA methylation at vast the majority of CpG sites are due to individual factors but not genetic or shared environment factors
2015	36	FastPop: a rapid principle component derived method to infer intercontinental ancestry using genetic data
2015	36	Comparison of Heritability Estimation and Linkage Analysis for Multiple Traits Using PC Approaches
2015	37	A New Method for Joint Analysis of Multiple Traits in Association Studies
2015	37	Statistical Analysis of Massive Genetic and Genomic Data in Genetic Epidemiology
2015	37	Network-based analysis of genome-wide association data identifies a gene sub-network underlying childhood-onset asthma
2015	38	Associated with childhood asthma (P <10–4 using 10,000 CGP)
2015	38	Comparison of Performance of Genotype Imputation: Population-based Imputation and Family-based Imputation
2015	38	The Genetics of Obesity Going beyond common variation and common traits
2015	39	ExomeChip, which contains around 240,000, predominantly low-frequency and rare, coding variants.
2015	39	Integrating multidimensional omics data for cancer outcomes
2015	39	Trans-ethnic meta-analysis reveals novel loci and effector genes for kidney function in diverse populations
2015	39	Inverse regression of genotype on phenotypes versus ASSET: competing strategies for pleiotropy analysis
2015	40	allows for assessing overall pleiotropy and which traits are underlying any observed signals
2015	40	Prognostic models for melanoma using integrated clinical and genomic data
2015	40	Results from a genome-wide association study of red-blood cell fatty acids in the Framingham Heart Study
2015	40	Up For A Challenge (U4C) Stimulating Innovation in Breast Cancer Genetic Epidemiology
2015	41	Shifting the focus of analysis from individual single nucleotide polymorphisms (SNPs) to pathways could lead to the identification of novel gene sets involved in breast cancer risk.
2015	41	Cross-validated BLUPs for linear mixed models with multiple variance components and repeated measures: eQTL and longitudinal studies
2015	41	Parental age, birth order, and neurodevelopmental disorders
2015	41	Systematic meta-analyses and field synopsis of genetic association studies in colorectal adenomas
2015	42	Common genetic variants and CRC in a ﬁeld synopsis of genetic association and GWAS, but the genetic basis of CRA is less well documented. We now present the ﬁrst synthesis of all published genetic association data for CRAs and the results of meta-analyses to summarise risk estimates.
2015	42	GAMETES 2.0: Expanding the complex model and data simulation software to generate heterogeneous datasets, custom models, and quantitative traits
2015	42	Large-scale exome chip association analysis identiﬁes novel type 2 diabetes susceptibility loci and highlights candidate effector genes
2015	42	Using Bayes Model Averaging to Identify GxE Interactions in Genome-wide Association Studies
2015	43	GWAS typically search for marginal associations between a SNP and a disease trait while gene-environment (GxE) interactions remain generally unexplored.
2015	43	Genome-wide association analysis with multivariate ECG traits
2015	43	Reproducibility in MCMC-based Linkage Analyses using Dense Marker Maps
2015	44	A new and scaleable Bayesian framework for joint re-analysis of marginal SNP effects
2015	44	Missing heritability: is the gap closing? An analysis of 32 complex traits in the LifeLines Cohort Study
2015	45	The additive genetic variance at all common SNP explained a signiﬁcant proportion of the phenotypic variance for all traits ranging from 7.5% to 52.2%, but none of the traits showed signiﬁcant dominance genetic variance.
2015	45	No evidence for genetic risk score (GRS)-energy intake interaction for body mass index or waist-to-hip ratio
2015	45	Novel method to estimate regional genetic associations improves genetic scores performance
2015	46	the 20% top blocks by REML (using GCTA) was 0.63 (SD =0.03) in HRS, while it was 0.00 (SD =0.04) in the remaining 80%
2015	46	Examining the Effect of Sequencing Depth on the Stability of Allele-Speciﬁc Epigenetic Effects
2015	46	Bayesian hierarchical model for joint estimation of SNP effects with integration of prior biological knowledge
2015	46	Impact of reference population relatedness on imputation quality
2015	47	Degree relationships (removing 97 individuals)
2015	47	Detecting putative causal genetic variants using linkage disequilibrium in distinct ethnic background genome-wide association studies
2015	47	DNA Methylation Score as a Biomarker in Newborns for Sustained Maternal Smoking During Pregnancy
2015	48	Application of joint models in genetic association studies
2015	48	Meta-analysis of gene-set analyses based on genome wide association studies, method development and application within ILCCO/TRICL consortia
2015	48	A comparison of statistical methods for the discovery of genetic risk factors using longitudinal family study designs
2015	49	The performance of different analytical methods for investigating associations between genetic factors and longitudinal phenotypes in twin data
2015	49	Getting the most from your data: Comparing analyses using qualitative traits and related quantitative traits
2015	49	Investigating the causal relationship between atopic dermatitis and childhood mental health using Mendelian randomization
2015	49	Optimized genetic risk prediction for vitiligo and its use to define disease subtypes
2015	50	Generalized vitiligo (GV) is an autoimmune disease in which white patches of skin and hair result from destruction of melanocytes.
2015	50	Sunburn, sun exposure, and sun sensitivity in the study of nevi in children.
2015	50	No such thing as a free lunch: Assessing consistency of genotype imputation.
2015	50	Analyzing case-parent trio data with the R package trio.
2015	51	Case-parent trio designs are frequently employed in genome-wide association studies to detect SNPs associated with disease
2015	51	Genetic heterogeneity results in variable heritability estimates in the presence of population substructure epistasis as a cause for missing heritability
2015	51	Polygene by Prenatal Environment Interaction in Autism Spectrum Disorder using Copy Number Variant Burden
2015	52	Genome-wide CNV burden and prenatal environmental risk factors in ASD etiology
2015	52	Using parental phenotypes in case-parent studies
2015	52	Genetic Association Analysis of Low Frequency Variants: Prospective vs. Retrospective Penalized Logistic Regression with a Quantitative Covariate
2015	52	Phenotypic variance explained by ancestry in admixed African Americans
2015	52	The Renaissance of Linkage Analysis and Effects of Extreme High Density Genotype Data on Linkage Algorithms
2015	53	The inﬂation of multipoint linkage statistics in the presence of linkage disequilibrium (LD) between markers when there are missing founder genotypes is well established.
2015	53	Extending Concepts of Gene-Environment Interaction Testing to a DNA Methylation Framework
2015	53	Predicting maximally informative future experiments from existing repositories of gene expression data
2015	53	A generalized joint location-scale association test for uncertain genotypes and related individuals
2015	54	The lack of a generalized scale test remains the bottleneck in broader application of the joint location-scale association test.
2015	54	An easy-to-implement extension to Levene’s method for testing variance heterogeneity.
2015	54	S.A.G.E. Suite: a collection of software programs that enables Statistical Analysis for Genetic Epidemiology.
2015	54	Rheumatoid susceptibility SNPs and their association with disease severity at presentation and methotrexate response.
2015	54	Combining text mining and epistasis analyses identifies new atopy genes.
2015	55	A previous GWAS conducted for a top hit in the French EGEA dataset with validation in the French-Canadian SLSJ dataset
2015	55	Integration of prior knowledge based on text mining to prioritize genes for SNPxSNP interaction analysis
2015	55	Multivariate association test for rare variants controlling for cryptic and family relatedness
2015	55	Correlation structure of the genome
2015	56	Correlation structures of the genome as well as having independent regions.
2015	56	An Empirical Comparison of Interaction and Stratiﬁed Models to GxE Interactions Analysis: Smoking and Systolic Blood Pressure in the CHARGE Gene-Lifestyle Interactions Working Group
2015	56	Evaluation of methodology for the analysis of “time-to-event” data in pharmacogenetic studies
2015	56	Integrating biological knowledge and omics data using network and module guided random forests
2015	57	Evaluating Novel Methods for Variable Selection in Random Forests
2015	57	Meta-Analysis for Discovering Rare-Variant Associations: Statistical Methods and Software Programs
2015	57	Data integration in cancer genomics: non-coding mutations
2015	57	Singular value decomposition in permutations for family-based association tests for quantitative traits
2015	57	Mixed Model Association Mapping in Admixed Populations
2015	58	Genetic association studies in recently admixed populations, such as African Americans and Hispanics, offer exciting opportunities for the identification of genetic variants that underlie phenotypic diversity
2015	58	Illustrating, quantifying and correcting for bias in post-hoc analysis of gene-based rare variant tests of association
2015	58	A non-parametric method for joint association analysis of sequencing and Imaging data
2015	58	BMI as an effect modifier of a novel triglyceride-associated epigenetic mark
2015	59	Replication of DNAm-TG association in ABCG1 and discovery of a novel association in PHGDH
2015	59	A new 'front' in rule-based data mining for complex, heterogeneous, and noisy association analyses
2015	59	Evolving ancestry: The shift in individual ancestry composition over time
2015	59	The causal effect of adiposity on vascular dysfunction in healthy adolescents
2015	60	Phenotyping Group, Institute of Cardiovascular Science, University College London, London, W1T 7HA, UK
2015	60	A Near-Optimal Test of Association that Combines Case-Control and Affected Pedigree Designs
2015	60	Empirical error rate estimation approach in next generation short reads sequencing
2015	60	Joint analysis of multiple traits in rare variant association studies
2015	61	Pleiotropy is a widespread phenomenon in complex diseases
2015	61	Adaptive Weighting Reverse Regression (AWRR) method for testing association between multiple traits and variants
2015	61	Kernel machine association testing for longitudinally-measured quantitative phenotypes
2015	61	A fast and effective W-test for SNP-SNP interaction identification in GWAS with application on Bipolar disorder
2015	61	Gene and pathogenic variant discovery for Mendelian and Complex Familial Traits
2015	62	Linkage mapping data and variants/genes previously implicated in disease etiology
2015	62	Genome-Wide Survey in African Americans Demonstrates Widespread Epistasis of Fitness in the Human Genome
2015	62	mFARVAT: Family-based Rare Variant Association Test for multivariate phenotypes
2015	63	Investigating the Association of Rare Genetic Variants with Blood Pressure traits
2015	63	Robust Association Testing for Quantitative Traits and Rare Variants
2015	64	A stochastic search algorithm for ﬁnding multi-SNP effects using nuclear families
2015	64	Integrating Genotype, RNA Sequencing, and DNA Methylation Data to Investigate the Role of X Chromosome Inactivation in Ovarian Cancer
2015	64	A systematic evaluation of approaches for stratiﬁed genome-wide association meta-analyses to identify gene-strata interaction effects
2015	65	For unbalanced stratum sizes our power computations yielded similar recommendations and demonstrated that it is generally more likely to identify interactions with stronger effect in the larger stratum.
2015	65	Enabling improved low frequency variant imputation in multi-ethnic studies
2015	65	Identifying shared genetic risk for head circumference and ASD using genetic linkage in combination with exome sequencing
2015	65	Detecting Gene-Gene Interactions for Cleft Lip with/without Cleft Palate in Targeted Sequencing Data
2015	66	Non-syndromic cleft lip with or without cleft palate
2015	66	Modiﬁed Screening and Ranking Algorithm (modSaRa) for Copy Number Variation Detection
2015	66	Exome sequencing to identify the genetic bases for lysosomal storage diseases of unknown etiology
2015	67	A Novel Multiple-SNP Approach for Fine-Mapping Studies
2015	67	Novel Association Testing Based on Genetic Heterogeneity in GWAS
2015	67	Detecting Association of Rare and Common Variants based on Cross-Validation Prediction Error
2015	68	A novel statistical test for association between variants and complex traits
2015	68	Integrated analysis of germline, omic, and disease data
2015	68	Pharmacogenetics of Acute Coronary Syndrome
2015	68	A quality control framework for exome sequencing studies to reduce bias from heterogeneous sequencing platforms
2015	69	A quality control framework for whole-exome sequencing case-control studies
2015	69	Evaluation of Copy Number Variation (CNV) detection methods in whole exome sequencing data
2015	69	Two-Step Testing Approaches for Detecting Quantitative Gene-Environment Interactions in a Genome-Wide Association Study
2015	69	The Principal Components Analysis Propensity Scores (PCAPS): A Practical Approach to Population Stratification in Genome-wide Association Studies
2015	70	A statistical Approach for Testing Gene by Microbiome Interactions
2015	70	Bayesian analysis of polygenic effects
2015	70	LASSO-Based Approaches for Joint Tests of Genetic Main Effects and Gene-Environment Interactions
2015	71	A Comparison of Methods for Joint Association Analysis of Multiple Traits
2015	71	Methylome scan of PAI-1 plasma levels identifies a locus with putative epigenetic mediation of genetic effect
2016	1	Detecting and Correcting for Sample Contamination in DNA and RNA Sequencing Studies
2016	1	At Last, One Size does not Fit All: Progress Meets Practicality in Translating Genetics into New Medicines
2016	1	Moving the Genome to the Clinic
2016	2	Mendelian disorders designed to increase consistency among labs
2016	2	Exposomics: Lifestyle, Chemical, Physical and Social Exposures
2016	2	Discovery of Genetic Variants for Cardiometabolic Disease: Lessons from Population Sequencing
2016	2	Assessing the Genetic Eﬀect Mediated through Gene Expression from Summary eQTL and GWAS Data
2016	2	Using Data-Driven Approaches to Address Clinical Heterogeneity in Complex Traits using COPD
2016	3	Complex diseases are heterogeneous in nature; instead of representing a single disease, these conditions may be comprised of multiple disorders, each with varying symptoms, clinical presentations, and differing etiology.
2016	3	A Model for Interpretable High Dimensional Interactions
2016	3	Investigating Fine-Scale Population Structure in the United Kingdom BioBank
2016	4	Variants mapping in TLR1 showed the strongest signal of association genome-wide with both Northings and Eastings
2016	4	Simplified Power Calculations for Rare Variant Association Tests and Implications for Association Studies
2016	4	Recessive Selection in Complex Disease: Implications for Variant Discovery and Disease Architecture
2016	4	Evidence of Hybrid Vigor in a Human Population from PheWAS
2016	5	Heterosis and its impact on reproductive success and health benefits in humans
2016	5	UK Biobank GWAS identifies over 100 novel variants associated with blood pressure
2016	5	Test to identify co-localization of genetic association signals across multiple traits using summary statistics
2016	6	A Two-Stage Bayesian Statistical Method for Assessing Co-localization of Genetic Association Signals
2016	6	Genome-Wide Association Study Identifies Novel Loci for Asthma in the UK Biobank
2016	6	Genomics of Lipid Metabolism: Identifying Novel Causal Pathways and New Therapeutic Targets for Reducing risk of Coronary Heart Disease
2016	7	Population Diﬀerences in Burden of Fibroproliferative Risk-Increasing Alleles Support Selection as a Cause for Racial Disparities
2016	7	A New Method for Genetic Region Association Testing with Massively Diﬀerent Sequencing Depths of Coverage
2016	7	Constrained Instrumental Variable Approach and its Application to Mendelian Randomization with Pleiotropy
2016	8	Adjusted Causal Effect Estimation in Mendelian Randomization Using Novel Constrained Methods
2016	8	Why Real Biological Interactions are Usually not Detectable in Genetic Association Analyses
2016	8	Bayesian Meta-Analysis for Cross-Phenotype Genetic Association Study
2016	9	Novel Locus Discovery Through Trans-Ethnic Association Analyses of Glycemic Traits Using Densely Imputed Genetic Data
2016	9	TreeLMM: Modelling Heterogeneity of Genetic Effects
2016	9	Investigating DNA Methylation as a Marker for Historical Smoke Exposure and a Mediator of Disease Risk
2016	10	Novel Genome-Wide Sequence Variants Influence Antibody Response to Epstein-Barr Virus in an African Population
2016	10	Quantifying Treatment Benefit in Molecular Subgroups to Assess a Predictive Biomarker
2016	10	Calibration Testing for Survival Models at the Extremes of Risk: Implications of Unobserved Genetic Interactions
2016	11	Risk prediction models for clinical decision-making
2016	11	A general framework for association analysis of microbial community on a taxonomic tree
2016	11	Hierarchical Bayesian modeling of mediation by high-dimensional omics data
2016	11	Kinship estimation based on extremely low-coverage sequencing data
2016	12	Estimation of kinship is important to genetic association studies, both for control of cryptic relatedness to avoid spurious associations and for estimation of trait heritability.
2016	12	Testing of Parent-of-Origin Effect in eQTL Mapping Using RNA-seq Data
2016	12	Type I Probes on the Illumina Methylation Array are Systematically Biased to more Extreme Methylation Values
2016	13	Type 2 Diabetes Genes with Cross-Traits Relevance: Identifying Genetic Links of Common Diabetes with its Comorbidities
2016	13	Genome-Wide Analyses of Survival Time in the Rare Disease, Idiopathic Pulmonary Fibrosis
2016	13	Socioeconomic Status, Genetic Risk, and How their Interactions Affect Risk of Oral Clefts
2016	14	to the highest, the association with CL/P was stronger at 1
2016	14	High-Resolution Analyses of Polygenic Risk Scores on Time-to-Event Outcomes in Longitudinal Studies
2016	14	Linkage Analyses Reveal Signiﬁcant Signals
2016	14	on Multiple Chromosomes for Familial Lung Cancer
2016	14	Modelling Complex Genetic Architectures:
2016	14	An Interaction between a Variant in PNPLA3 and Multiple Metabolic Risk Factors for Liver Attenuation
2016	15	Robust detection and modelling of interactions for complex traits in humans
2016	15	Quantifying the Contribution of Genetically Predicted Endophenotypes via Variance Components with Error in Variables Analysis
2016	15	Estimation of Treatment Effects in Genotype Subgroups Following an Allelic Association in Randomized Controlled Trials
2016	16	From One Family to Replication in Five Data Sets: Two Loci Associated with Age-at-Onset of Familial and Sporadic Alzheimer Disease
2016	16	Correlation of Psychosis, Mania and Depression Symptom Dimensions with Polygenic Scores in the Eastern Quebec Kindred Study
2016	16	Prenatal Exposure to Disinfection by-Products, Cytochrome P450 Gene Polymorphisms and Risk of Intra-Uterine Growth Restriction
2016	17	Prenatal exposure to Chlorination By-Products (CBPs) in drinking water has been suggested as a possible etiologic fac-tor for Intra-Uterine Growth Restriction (IUGR).
2016	17	Genetic Analysis of the Telomere Interactome Pinpoints new Candidate Genes for Melanoma Risk
2016	17	Genetic Correlation of Lung Function with Anthropometric Measures in the Busselton Health Study
2016	18	Title 1: Single Nucleotide Polymorphisms (SNPs) Associated with Fasting Blood Glucose Trajectory and Type 2 Diabetes Incidence: A Joint Modelling Approach
2016	18	Title 2: Mendelian Randomization (MR) Predicts a Causal Role for Serum ACE, APOC-1, APOE, Clusterin, and GDF-15 in Alzheimer Disease (AD)
2016	19	RVMMAT: Rare-Variant Mixed Model Association Tests for Binary Traits in Structured and Related Samples
2016	19	Bayesian Model Averaging Approach for the X-Inactivation Dilemma in Genetic Association Studies
2016	19	Compositional Epistasis Detection using a Few Prototype Disease Models
2016	19	Identification of Genetic Modifiers that Protect Memory in Puerto Rican PSEN1 Mutation Carriers
2016	20	Hasten the Age At Onset (AAO) of Alzheimer Disease (AD)
2016	20	Working Together: Genetic Risk and Environmental Contributors to Adolescent Adiposity
2016	20	Improvements in Genotype Imputation by using a Population Specific Reference Panel in Africa
2016	21	A New Statistical Method for Polygenic Risk Modelling to Incorporate LD and Functional Information of SNPs using GWAS Summary-Level Data
2016	21	A comparison of Genetic Risk Prediction Approaches in the Presence of Heterogeneity
2016	21	Association Tests of Multiple Genetic Variants for Time-to-Event Traits
2016	22	Dynamic Prediction of Colorectal Cancer Risks in Lynch Syndrome (LS) Families Accounting for Screening Information and Family History
2016	22	Using LASSO Regression to Identify Gene-Gene and Gene-Environment Interactions Influencing Cognitive Function in those with Increased Alzheimer's Risk
2016	23	Multivariate Analysis in the Genomic Era: Back to the Future
2016	23	X-Inclusion: Analyzing X-Chromosome in Whole Genome Association Studies of Variance Heterogeneity
2016	23	Harnessing Electronic Medical Records Linked to DNA Biobanks in the Search for Biomarkers of Neuropsychiatric Disorders
2016	24	ABSTRACTS for 1% of mean triglyceride variance while adjusting for sex, age, and ancestry. Future analyses will explore approaches for modelling repeated lab values, medication use, and disease status. Our results will be immediately relevant to NPD, and the approaches we develop will be easily extendible to any polygenic phenotype.
2016	24	Interactive Effect Between ATPase-Related Genes and Early-Life Tobacco Smoke Exposure on Bronchial Hyper-Responsiveness Detected in Asthmatic Families
2016	24	Efficient High-Dimensional Disease Outcome Prediction in Heterogeneous Populations
2016	24	Adaptive Bayesian Whole Genome Regression for Predicting Responsiveness to Treatment in Randomized Clinical Trials (RCTs)
2016	25	Whole Genome Prediction (WGP) methods have been shown to improve predictive accuracy in complex traits. However, the methodology is not tailored for outcome prediction in human Randomized Clinical Trials (RCTs). We propose an adaptive Bayesian WGP (BWGP) method that accounts for the underlying genetic heterogeneity present in populations often targeted in RCTs using a mixed model approach.
2016	25	Improvements in Efficiency and Power Associated with Joint Trait-Dependent and SNP-Dependent Sampling in Two-Phase Designs
2016	25	Blood Lipoprotein Levels and Thrombin Generation Potential: Associations and Epigenetic Mediation
2016	26	SNAP-25 (rs1051312) Gene Might be Associated with Placebo Response in Children with ADHD
2016	26	The Association Between COMT (Val158Met) and DRD3 (Ser-9_Gly) GENOTYPES and METHYLPHENIDATE Side Effects
2016	26	Using Behavioral Dynamic Approaches to Test for GENE-BY-GENE Interaction in Modulating ADHD Behaviors
2016	27	A Genome-Wide Association Study of Pathological Inflammatory Responses in Leprosy
2016	27	A Multi-Tissue Transcriptome-Wide Association Study of Breast Cancer Identifies 29 Novel Breast Cancer Susceptibility Loci
2016	27	NOS1AP Variant rs7539120 is Associated with Appropriate Implantable Cardioverter Defibrillators (ICD) Shock
2016	28	Implantable Cardioverter Defibrillators (ICD) are used to prevent Sudden Cardiac Death (SCD) in patients with heart failure, but currently only 30% of them experience an appropriate ICD activation during their life. 
2016	28	Structural Brain Imaging (MRI)
2016	28	Case-Control Study of Cortical Thickness and Surface area in Children Affected with Attention Deficit Hyperactivity Disorder (ADHD)
2016	28	On Model Selection for Genetic Effects on Response Measures in the Presence of Correlation with Baseline Values
2016	29	A Genome-Wide two-Component Mixture Model Expectation-Maximization Algorithm for Time to Event Data
2016	29	Genetic Variability in Both the Adaptive and Innate Immune Systems Contribute to Alzheimer’s and Parkinson’s Disease Risk
2016	29	Evaluation of Serum Level Parameters and C677T Polymorphism of MTHFR Gene in Preeclampsia Patients
2016	30	Correlation between C677T polymorphism of Methylenetetrahydrofolate reductase (MTHFR) gene, acid folic, and homocysteine serum levels in Iranian pregnant women with preeclampsia
2016	30	Mapping Multivariate Phenotypes in the Presence of Missing Data
2016	30	RVS: An R Package to Integrate Next Generation Sequencing (NGS) Data Across Cohorts for Association Analysis
2016	31	Combining Evidence After Selection: A Powerful Framework for Testing the Global Null Hypothesis
2016	31	Clustering Phenotype Trajectories with Genotype Covariates
